index,player,team,match name,rating,goals,shots off target,shots on target blocked,match short
192,Wes Morgan,Leicester,Leicester - Cardiff,9.010540303713135,2,0,3,Leicester - Cardif...
202,Wes Morgan,Leicester,Everton - Leicester,6.608180806578562,0,0,3,Everton - Leiceste...
215,Wes Morgan,Leicester,Leicester - Southampton,9.920344647868822,0,0,3,Leicester - Southa...
227,Wes Morgan,Leicester,Wolves - Leicester,9.157158302306629,2,1,1,Wolves - Leicester...
237,Wes Morgan,Leicester,Liverpool - Leicester,4.1829817885705936,2,2,0,Liverpool - Leices...
247,Wes Morgan,Leicester,Leicester - Man United,8.739607709323217,2,1,3,Leicester - Man Un...
259,Wes Morgan,Leicester,Tottenham - Leicester,7.823614481705382,0,0,2,Tottenham - Leices...
265,Wes Morgan,Leicester,Leicester - Crystal Palace,5.446115680941723,0,3,2,Leicester - Crysta...
271,Wes Morgan,Leicester,Leicester - Brighton,4.938494469214873,0,3,0,Leicester - Bright...
288,Wes Morgan,Leicester,Watford - Leicester,6.058498642444143,2,0,2,Watford - Leiceste...
292,Wes Morgan,Leicester,Leicester - Fulham,6.665182775134266,1,0,1,Leicester - Fulham...
300,Wes Morgan,Leicester,Burnley - Leicester,8.25642117693337,0,2,1,Burnley - Leiceste...
308,Wes Morgan,Leicester,Leicester - Bournemouth,4.852219558218698,2,1,3,Leicester - Bourne...
321,Wes Morgan,Leicester,Huddersfield - Leicester,7.390848294820707,0,0,1,Huddersfield - Lei...
325,Wes Morgan,Leicester,Leicester - Newcastle,9.132964611979409,2,3,1,Leicester - Newcas...
340,Wes Morgan,Leicester,West Ham - Leicester,9.869941129321182,1,1,3,West Ham - Leicest...
358,Wes Morgan,Leicester,Leicester - Arsenal,4.681375558642853,0,3,2,Leicester - Arsena...
369,Wes Morgan,Leicester,Man City - Leicester,4.849742992271686,0,2,2,Man City - Leicest...
374,Wes Morgan,Leicester,Leicester - Chelsea,6.939774574163282,1,2,2,Leicester - Chelse...
9,Wesley Hoedt,Southampton,Southampton - Burnley,5.765669778163193,1,2,2,Southampton - Burn...
12,Wesley Hoedt,Southampton,Everton - Southampton,7.775560805395142,0,0,1,Everton - Southamp...
24,Wesley Hoedt,Southampton,Southampton - Leicester,6.552638826974975,2,0,0,Southampton - Leic...
32,Wesley Hoedt,Southampton,Crystal Palace - Southampton,7.627271392325336,0,2,0,Crystal Palace - S...
49,Wesley Hoedt,Southampton,Southampton - Brighton,7.731034958748482,0,1,3,Southampton - Brig...
56,Wesley Hoedt,Southampton,Liverpool - Southampton,7.472670540188773,2,2,2,Liverpool - Southa...
67,Wesley Hoedt,Southampton,Wolves - Southampton,6.4486619844946915,0,1,2,Wolves - Southampt...
79,Wesley Hoedt,Southampton,Southampton - Chelsea,8.235481060763258,2,2,0,Southampton - Chel...
80,Wesley Hoedt,Southampton,Bournemouth - Southampton,4.652980053300567,1,2,3,Bournemouth - Sout...
94,Wesley Hoedt,Southampton,Southampton - Newcastle,8.105659351444732,2,3,1,Southampton - Newc...
108,Wesley Hoedt,Southampton,Man City - Southampton,4.098360357854059,0,0,2,Man City - Southam...
115,Wesley Hoedt,Southampton,Southampton - Watford,5.7194809711056855,1,1,0,Southampton - Watf...
122,Wesley Hoedt,Southampton,Fulham - Southampton,5.508194676165169,2,2,0,Fulham - Southampt...
136,Wesley Hoedt,Southampton,Southampton - Man United,6.128491411862159,2,2,3,Southampton - Man ...
148,Wesley Hoedt,Southampton,Tottenham - Southampton,8.840463679600564,1,0,1,Tottenham - Southa...
153,Wesley Hoedt,Southampton,Cardiff - Southampton,4.7373580692852215,1,3,0,Cardiff - Southamp...
169,Wesley Hoedt,Southampton,Southampton - Arsenal,9.01947356388078,2,3,1,Southampton - Arse...
175,Wesley Hoedt,Southampton,Huddersfield - Southampton,8.0643744862618,2,2,1,Huddersfield - Sou...
189,Wesley Hoedt,Southampton,Southampton - West Ham,7.033401620562342,0,3,1,Southampton - West...
199,Wesley Hoedt,Southampton,Southampton - Man City,7.702187115686645,1,1,0,Southampton - Man ...
204,Wesley Hoedt,Southampton,Chelsea - Southampton,8.511221811297816,0,0,2,Chelsea - Southamp...
215,Wesley Hoedt,Southampton,Leicester - Southampton,6.8046854204036435,1,3,1,Leicester - Southa...
225,Wesley Hoedt,Southampton,Southampton - Everton,5.722797144548132,0,0,1,Southampton - Ever...
238,Wesley Hoedt,Southampton,Southampton - Crystal Palace,6.972450615415466,0,3,1,Southampton - Crys...
241,Wesley Hoedt,Southampton,Burnley - Southampton,6.907404884268277,2,2,2,Burnley - Southamp...
256,Wesley Hoedt,Southampton,Southampton - Cardiff,6.874307733546663,2,0,0,Southampton - Card...
267,Wesley Hoedt,Southampton,Arsenal - Southampton,4.064448084588593,2,3,2,Arsenal - Southamp...
278,Wesley Hoedt,Southampton,Southampton - Fulham,7.361032101013952,0,2,3,Southampton - Fulh...
282,Wesley Hoedt,Southampton,Man United - Southampton,7.9094353042271734,1,1,1,Man United - South...
295,Wesley Hoedt,Southampton,Southampton - Tottenham,9.7698106944319,0,0,2,Southampton - Tott...
304,Wesley Hoedt,Southampton,Brighton - Southampton,7.484173341798403,1,0,0,Brighton - Southam...
319,Wesley Hoedt,Southampton,Southampton - Liverpool,9.673475971753383,0,1,2,Southampton - Live...
330,Wesley Hoedt,Southampton,Southampton - Wolves,8.315537998793221,2,0,2,Southampton - Wolv...
339,Wesley Hoedt,Southampton,Newcastle - Southampton,6.06393406754846,0,1,2,Newcastle - Southa...
347,Wesley Hoedt,Southampton,Watford - Southampton,5.686164150968845,0,3,0,Watford - Southamp...
354,Wesley Hoedt,Southampton,Southampton - Bournemouth,5.509237831207157,0,1,0,Southampton - Bour...
364,Wesley Hoedt,Southampton,West Ham - Southampton,7.720754894700781,0,3,1,West Ham - Southam...
377,Wesley Hoedt,Southampton,Southampton - Huddersfield,7.772162229158365,2,3,0,Southampton - Hudd...
2,Wilfried Zaha,Crystal Palace,Fulham - Crystal Palace,6.89799273623977,0,0,1,Fulham - Crystal P...
19,Wilfried Zaha,Crystal Palace,Crystal Palace - Liverpool,4.890300895947634,1,1,3,Crystal Palace - L...
28,Wilfried Zaha,Crystal Palace,Watford - Crystal Palace,5.473301949656682,2,0,0,Watford - Crystal ...
32,Wilfried Zaha,Crystal Palace,Crystal Palace - Southampton,6.676470424818399,2,2,3,Crystal Palace - S...
42,Wilfried Zaha,Crystal Palace,Huddersfield - Crystal Palace,9.412941389341619,1,3,0,Huddersfield - Cry...
53,Wilfried Zaha,Crystal Palace,Crystal Palace - Newcastle,7.659955460773571,2,3,1,Crystal Palace - N...
69,Wilfried Zaha,Crystal Palace,Bournemouth - Crystal Palace,4.98428293756741,2,1,1,Bournemouth - Crys...
72,Wilfried Zaha,Crystal Palace,Crystal Palace - Wolves,8.407863344058779,2,3,1,Crystal Palace - W...
88,Wilfried Zaha,Crystal Palace,Everton - Crystal Palace,4.249998890080631,0,0,1,Everton - Crystal ...
97,Wilfried Zaha,Crystal Palace,Crystal Palace - Arsenal,6.897576954151699,2,0,1,Crystal Palace - A...
107,Wilfried Zaha,Crystal Palace,Chelsea - Crystal Palace,5.209229310514714,2,0,0,Chelsea - Crystal ...
111,Wilfried Zaha,Crystal Palace,Crystal Palace - Tottenham,9.918869147095567,1,1,1,Crystal Palace - T...
123,Wilfried Zaha,Crystal Palace,Man United - Crystal Palace,9.536527657477231,1,0,1,Man United - Cryst...
131,Wilfried Zaha,Crystal Palace,Crystal Palace - Burnley,4.523834549833486,2,1,3,Crystal Palace - B...
141,Wilfried Zaha,Crystal Palace,Brighton - Crystal Palace,6.609028762538287,2,2,2,Brighton - Crystal...
157,Wilfried Zaha,Crystal Palace,West Ham - Crystal Palace,4.440349622090826,1,3,3,West Ham - Crystal...
160,Wilfried Zaha,Crystal Palace,Crystal Palace - Leicester,4.301860347695311,1,0,0,Crystal Palace - L...
176,Wilfried Zaha,Crystal Palace,Man City - Crystal Palace,4.338231796435903,0,2,3,Man City - Crystal...
182,Wilfried Zaha,Crystal Palace,Crystal Palace - Cardiff,8.72761438251795,2,1,1,Crystal Palace - C...
197,Wilfried Zaha,Crystal Palace,Crystal Palace - Chelsea,4.819277794960187,2,3,2,Crystal Palace - C...
208,Wilfried Zaha,Crystal Palace,Wolves - Crystal Palace,9.861285968095123,1,2,3,Wolves - Crystal P...
214,Wilfried Zaha,Crystal Palace,Crystal Palace - Watford,8.197338893319625,2,1,0,Crystal Palace - W...
222,Wilfried Zaha,Crystal Palace,Liverpool - Crystal Palace,8.821139511673612,0,0,0,Liverpool - Crysta...
238,Wilfried Zaha,Crystal Palace,Southampton - Crystal Palace,7.736288254194986,2,1,3,Southampton - Crys...
244,Wilfried Zaha,Crystal Palace,Crystal Palace - Fulham,9.726066159489871,1,1,1,Crystal Palace - F...
252,Wilfried Zaha,Crystal Palace,Crystal Palace - West Ham,5.609676740440284,1,0,1,Crystal Palace - W...
265,Wilfried Zaha,Crystal Palace,Leicester - Crystal Palace,8.398104218004924,0,1,2,Leicester - Crysta...
275,Wilfried Zaha,Crystal Palace,Crystal Palace - Man United,4.141062550070814,1,3,3,Crystal Palace - M...
281,Wilfried Zaha,Crystal Palace,Burnley - Crystal Palace,7.353743880107409,2,1,2,Burnley - Crystal ...
290,Wilfried Zaha,Crystal Palace,Crystal Palace - Brighton,9.662423308508288,2,2,2,Crystal Palace - B...
306,Wilfried Zaha,Crystal Palace,Crystal Palace - Huddersfield,5.802156703113184,2,0,0,Crystal Palace - H...
318,Wilfried Zaha,Crystal Palace,Tottenham - Crystal Palace,9.347519159843198,0,1,3,Tottenham - Crysta...
322,Wilfried Zaha,Crystal Palace,Newcastle - Crystal Palace,4.252982622733763,0,3,2,Newcastle - Crysta...
332,Wilfried Zaha,Crystal Palace,Crystal Palace - Man City,4.207529369262751,0,2,1,Crystal Palace - M...
342,Wilfried Zaha,Crystal Palace,Arsenal - Crystal Palace,8.456970124264675,2,3,3,Arsenal - Crystal ...
352,Wilfried Zaha,Crystal Palace,Crystal Palace - Everton,6.9837228531022815,0,2,2,Crystal Palace - E...
362,Wilfried Zaha,Crystal Palace,Cardiff - Crystal Palace,4.905896519741155,1,1,3,Cardiff - Crystal ...
372,Wilfried Zaha,Crystal Palace,Crystal Palace - Bournemouth,9.562395238723145,0,0,3,Crystal Palace - B...
5,Will Hughes,Watford,Watford - Brighton,8.799424230769095,2,1,2,Watford - Brighton...
17,Will Hughes,Watford,Burnley - Watford,6.427990857404787,2,3,1,Burnley - Watford
28,Will Hughes,Watford,Watford - Crystal Palace,5.89167587346675,2,0,1,Watford - Crystal ...
39,Will Hughes,Watford,Watford - Tottenham,7.375865692735764,2,0,1,Watford - Tottenha...
46,Will Hughes,Watford,Watford - Man United,5.2534804956179215,1,3,1,Watford - Man Unit...
54,Will Hughes,Watford,Fulham - Watford,9.791835347452963,2,1,2,Fulham - Watford
60,Will Hughes,Watford,Arsenal - Watford,5.566285299547941,1,3,1,Arsenal - Watford
76,Will Hughes,Watford,Watford - Bournemouth,6.56639472348057,1,1,2,Watford - Bournemo...
87,Will Hughes,Watford,Wolves - Watford,7.852842427156299,1,0,1,Wolves - Watford
95,Will Hughes,Watford,Watford - Huddersfield,9.194242023330132,0,3,1,Watford - Huddersf...
104,Will Hughes,Watford,Newcastle - Watford,9.764196706646151,1,3,2,Newcastle - Watfor...
115,Will Hughes,Watford,Southampton - Watford,5.631374926947789,2,3,1,Southampton - Watf...
125,Will Hughes,Watford,Watford - Liverpool,4.077088196891118,2,0,0,Watford - Liverpoo...
133,Will Hughes,Watford,Leicester - Watford,8.733456197526404,2,1,1,Leicester - Watfor...
142,Will Hughes,Watford,Watford - Man City,4.430670035915327,0,1,3,Watford - Man City...
159,Will Hughes,Watford,Everton - Watford,8.6618476529344,2,0,0,Everton - Watford
165,Will Hughes,Watford,Watford - Cardiff,6.5232013624608305,1,2,0,Watford - Cardiff
178,Will Hughes,Watford,West Ham - Watford,7.310164886229169,2,0,1,West Ham - Watford...
188,Will Hughes,Watford,Watford - Chelsea,5.790584186757053,2,3,3,Watford - Chelsea
195,Will Hughes,Watford,Watford - Newcastle,5.856081361874733,0,3,0,Watford - Newcastl...
203,Will Hughes,Watford,Bournemouth - Watford,4.493128003577576,2,2,2,Bournemouth - Watf...
214,Will Hughes,Watford,Crystal Palace - Watford,7.101449673259848,0,1,1,Crystal Palace - W...
226,Will Hughes,Watford,Watford - Burnley,7.610991617540656,2,3,0,Watford - Burnley
239,Will Hughes,Watford,Tottenham - Watford,6.25722460167641,1,3,1,Tottenham - Watfor...
240,Will Hughes,Watford,Brighton - Watford,6.953633502060519,2,0,2,Brighton - Watford...
257,Will Hughes,Watford,Watford - Everton,4.665194180939208,1,3,3,Watford - Everton
261,Will Hughes,Watford,Cardiff - Watford,5.99552010575018,2,0,3,Cardiff - Watford
276,Will Hughes,Watford,Liverpool - Watford,4.87586033912604,2,0,1,Liverpool - Watfor...
288,Will Hughes,Watford,Watford - Leicester,8.769574440709384,1,2,0,Watford - Leiceste...
293,Will Hughes,Watford,Man City - Watford,4.455165485527386,1,3,0,Man City - Watford...
309,Will Hughes,Watford,Man United - Watford,8.104228728586758,1,0,0,Man United - Watfo...
314,Will Hughes,Watford,Watford - Fulham,6.447186203140774,1,1,3,Watford - Fulham
334,Will Hughes,Watford,Watford - Arsenal,6.884309231015688,1,3,2,Watford - Arsenal
337,Will Hughes,Watford,Huddersfield - Watford,4.926452543782688,0,2,0,Huddersfield - Wat...
347,Will Hughes,Watford,Watford - Southampton,7.6530790136107605,1,1,0,Watford - Southamp...
356,Will Hughes,Watford,Watford - Wolves,6.94058017061412,2,1,0,Watford - Wolves
367,Will Hughes,Watford,Chelsea - Watford,8.088322542534371,1,1,3,Chelsea - Watford
379,Will Hughes,Watford,Watford - West Ham,5.30427910377529,0,0,1,Watford - West Ham...
3,Willian,Chelsea,Huddersfield - Chelsea,4.018521895966286,1,0,1,Huddersfield - Che...
11,Willian,Chelsea,Chelsea - Arsenal,8.848218410435756,2,1,0,Chelsea - Arsenal
27,Willian,Chelsea,Newcastle - Chelsea,9.192839153367228,1,1,1,Newcastle - Chelse...
31,Willian,Chelsea,Chelsea - Bournemouth,6.825462587673194,1,0,0,Chelsea - Bournemo...
41,Willian,Chelsea,Chelsea - Cardiff,6.846700549995393,1,3,1,Chelsea - Cardiff
59,Willian,Chelsea,West Ham - Chelsea,6.50102599509664,0,0,3,West Ham - Chelsea...
61,Willian,Chelsea,Chelsea - Liverpool,5.019090638819452,1,0,1,Chelsea - Liverpoo...
79,Willian,Chelsea,Southampton - Chelsea,8.846759448680517,0,0,0,Southampton - Chel...
82,Willian,Chelsea,Chelsea - Man United,5.431337906701381,0,0,1,Chelsea - Man Unit...
96,Willian,Chelsea,Burnley - Chelsea,9.670604716790523,2,2,0,Burnley - Chelsea
107,Willian,Chelsea,Chelsea - Crystal Palace,8.822960330956295,0,1,2,Chelsea - Crystal ...
117,Willian,Chelsea,Chelsea - Everton,8.657112060268394,0,3,2,Chelsea - Everton
124,Willian,Chelsea,Tottenham - Chelsea,4.810862068416305,1,0,0,Tottenham - Chelse...
138,Willian,Chelsea,Chelsea - Fulham,5.996719540378766,2,3,1,Chelsea - Fulham
149,Willian,Chelsea,Wolves - Chelsea,8.309674178326173,1,1,1,Wolves - Chelsea
154,Willian,Chelsea,Chelsea - Man City,8.613179635546295,2,3,2,Chelsea - Man City...
167,Willian,Chelsea,Brighton - Chelsea,4.677703375819069,2,3,1,Brighton - Chelsea...
174,Willian,Chelsea,Chelsea - Leicester,9.445470055851072,1,2,2,Chelsea - Leiceste...
188,Willian,Chelsea,Watford - Chelsea,9.197072764856724,0,3,0,Watford - Chelsea
197,Willian,Chelsea,Crystal Palace - Chelsea,5.985045638635788,0,1,2,Crystal Palace - C...
204,Willian,Chelsea,Chelsea - Southampton,7.665406432501737,2,2,2,Chelsea - Southamp...
213,Willian,Chelsea,Chelsea - Newcastle,5.994107205042368,0,0,0,Chelsea - Newcastl...
220,Willian,Chelsea,Arsenal - Chelsea,8.28777064738414,2,1,1,Arsenal - Chelsea
236,Willian,Chelsea,Bournemouth - Chelsea,7.474456084766349,2,1,3,Bournemouth - Chel...
243,Willian,Chelsea,Chelsea - Huddersfield,8.768050102611335,0,3,0,Chelsea - Huddersf...
258,Willian,Chelsea,Man City - Chelsea,8.202304530793807,2,3,2,Man City - Chelsea...
274,Willian,Chelsea,Chelsea - Tottenham,9.47182700681697,2,1,3,Chelsea - Tottenha...
287,Willian,Chelsea,Fulham - Chelsea,8.879453274807013,2,2,0,Fulham - Chelsea
297,Willian,Chelsea,Chelsea - Wolves,8.253351152532831,0,3,2,Chelsea - Wolves
302,Willian,Chelsea,Everton - Chelsea,9.037291556228297,1,2,2,Everton - Chelsea
311,Willian,Chelsea,Cardiff - Chelsea,9.218896054180691,2,0,0,Cardiff - Chelsea
316,Willian,Chelsea,Chelsea - Brighton,9.141763005455811,1,1,3,Chelsea - Brighton...
324,Willian,Chelsea,Chelsea - West Ham,7.653147002760112,0,0,1,Chelsea - West Ham...
333,Willian,Chelsea,Liverpool - Chelsea,7.488457637801115,0,3,1,Liverpool - Chelse...
345,Willian,Chelsea,Chelsea - Burnley,7.437414258097282,0,1,3,Chelsea - Burnley
359,Willian,Chelsea,Man United - Chelsea,8.72137216852991,0,0,1,Man United - Chels...
367,Willian,Chelsea,Chelsea - Watford,4.7317525679351125,0,2,0,Chelsea - Watford
374,Willian,Chelsea,Leicester - Chelsea,9.444665373255887,2,3,3,Leicester - Chelse...
8,Xherdan Shaqiri,Liverpool,Liverpool - West Ham,9.516857997048533,2,3,2,Liverpool - West H...
19,Xherdan Shaqiri,Liverpool,Crystal Palace - Liverpool,8.96610307825065,2,1,2,Crystal Palace - L...
23,Xherdan Shaqiri,Liverpool,Liverpool - Brighton,5.738602857497804,1,2,3,Liverpool - Bright...
34,Xherdan Shaqiri,Liverpool,Leicester - Liverpool,5.373254562743286,1,1,3,Leicester - Liverp...
45,Xherdan Shaqiri,Liverpool,Tottenham - Liverpool,5.401654871276753,2,3,1,Tottenham - Liverp...
56,Xherdan Shaqiri,Liverpool,Liverpool - Southampton,9.046312983625318,0,2,0,Liverpool - Southa...
61,Xherdan Shaqiri,Liverpool,Chelsea - Liverpool,5.328786678146738,1,1,2,Chelsea - Liverpoo...
78,Xherdan Shaqiri,Liverpool,Liverpool - Man City,6.268321634282666,2,2,3,Liverpool - Man Ci...
83,Xherdan Shaqiri,Liverpool,Huddersfield - Liverpool,9.273158882366761,2,1,1,Huddersfield - Liv...
93,Xherdan Shaqiri,Liverpool,Liverpool - Cardiff,6.536915097495999,0,3,3,Liverpool - Cardif...
100,Xherdan Shaqiri,Liverpool,Arsenal - Liverpool,6.442127285339302,0,3,1,Arsenal - Liverpoo...
118,Xherdan Shaqiri,Liverpool,Liverpool - Fulham,4.76742666315941,0,3,0,Liverpool - Fulham...
125,Xherdan Shaqiri,Liverpool,Watford - Liverpool,6.7595583791395875,2,1,2,Watford - Liverpoo...
139,Xherdan Shaqiri,Liverpool,Liverpool - Everton,9.329142079386218,2,3,3,Liverpool - Everto...
144,Xherdan Shaqiri,Liverpool,Burnley - Liverpool,4.14481134993082,0,3,2,Burnley - Liverpoo...
151,Xherdan Shaqiri,Liverpool,Bournemouth - Liverpool,8.248334243887989,2,2,2,Bournemouth - Live...
168,Xherdan Shaqiri,Liverpool,Liverpool - Man United,9.062475172743897,1,2,3,Liverpool - Man Un...
170,Xherdan Shaqiri,Liverpool,Wolves - Liverpool,9.982585158922161,0,1,3,Wolves - Liverpool...
185,Xherdan Shaqiri,Liverpool,Liverpool - Newcastle,8.084163576773935,0,0,0,Liverpool - Newcas...
193,Xherdan Shaqiri,Liverpool,Liverpool - Arsenal,5.578963464627603,0,2,1,Liverpool - Arsena...
209,Xherdan Shaqiri,Liverpool,Man City - Liverpool,6.092902018794515,2,0,3,Man City - Liverpo...
210,Xherdan Shaqiri,Liverpool,Brighton - Liverpool,4.165111254673856,1,0,3,Brighton - Liverpo...
222,Xherdan Shaqiri,Liverpool,Liverpool - Crystal Palace,5.81953962435068,2,2,2,Liverpool - Crysta...
237,Xherdan Shaqiri,Liverpool,Liverpool - Leicester,8.99829415553144,0,3,0,Liverpool - Leices...
249,Xherdan Shaqiri,Liverpool,West Ham - Liverpool,7.971765775442053,2,0,1,West Ham - Liverpo...
255,Xherdan Shaqiri,Liverpool,Liverpool - Bournemouth,5.621086945795366,0,2,1,Liverpool - Bourne...
268,Xherdan Shaqiri,Liverpool,Man United - Liverpool,9.17349715495886,1,0,3,Man United - Liver...
276,Xherdan Shaqiri,Liverpool,Liverpool - Watford,5.894053802511578,2,3,3,Liverpool - Watfor...
286,Xherdan Shaqiri,Liverpool,Everton - Liverpool,7.4153362475054765,1,1,3,Everton - Liverpoo...
298,Xherdan Shaqiri,Liverpool,Liverpool - Burnley,5.679889893812336,2,0,0,Liverpool - Burnle...
303,Xherdan Shaqiri,Liverpool,Fulham - Liverpool,4.747288091944921,1,2,3,Fulham - Liverpool...
312,Xherdan Shaqiri,Liverpool,Liverpool - Tottenham,7.647776561918695,2,3,0,Liverpool - Totten...
319,Xherdan Shaqiri,Liverpool,Southampton - Liverpool,5.512013352195185,0,1,0,Southampton - Live...
333,Xherdan Shaqiri,Liverpool,Liverpool - Chelsea,6.7252521305312625,1,1,3,Liverpool - Chelse...
343,Xherdan Shaqiri,Liverpool,Cardiff - Liverpool,6.650422081818842,0,3,1,Cardiff - Liverpoo...
350,Xherdan Shaqiri,Liverpool,Liverpool - Huddersfield,8.655762500473227,2,3,2,Liverpool - Hudder...
363,Xherdan Shaqiri,Liverpool,Newcastle - Liverpool,7.271280392573789,1,1,3,Newcastle - Liverp...
